winner,loser,m_winner,m_loser,s_winner,s_loser,b_winner,b_loser,date
Williams S.,Peer S.,3.6897966060295526,3.1424377467204567,0.97964444159374,0.9127941458853998,1.39,2.75,2007-01-23
Sharapova M.,Chakvetadze A.,4.390248926262996,4.832198474383533,1.3568753787096328,1.2513102768554836,1.14,5,2007-01-24
Clijsters K.,Hingis M.,5.554976730207272,3.6082465049798746,1.1611574633432318,0.7981222499765803,1.16,4.5,2007-01-24
Williams S.,Vaidisova N.,3.9034255789328705,3.8771168702627894,0.9140415764147869,0.9940324166646985,2.0,1.8,2007-01-25
Sharapova M.,Clijsters K.,5.144706456575297,5.719689514748335,1.2848224808610917,1.1242226915492426,1.9,1.9,2007-01-25
Williams S.,Sharapova M.,4.1977744139543836,5.905418583746735,0.8702911859957482,1.2232233445367602,2.87,1.39,2007-01-27
Ivanovic A.,Perry S.,1.7858682250737175,-1.2291208517783714,0.9589828038050251,1.9184535236697502,1.14,5,2007-01-30
Pratt N.,Shaughnessy M.,1.6812619259191135,-1.834977341808851,1.061697586216526,1.9179986545173144,1.72,2,2007-01-30
Bremond S.,Bartoli M.,-0.8826410309409645,-0.9646837653612346,1.2072704275557669,1.2246188597375824,3.25,1.28,2007-01-30
Vinci R.,Hantuchova D.,-1.9975882549570498,1.9247369092535378,1.7736199924959202,1.0939901569914166,4.0,1.19,2007-01-30
Li N.,Osterloh L.,2.420770741349277,-0.6948050808104459,0.8571404475078409,2.1262980412134818,1.1,6,2007-01-30
Schiavone F.,Takao E.,0.44622581940187195,0.0,1.7495965776114322,2.5,1.14,5,2007-01-30
Zheng J.,Mattek B.,-0.1696028131674653,0.0,1.3746934396410617,2.5,1.39,2.75,2007-01-31
Santangelo M.,Nakamura A.,0.560386552545617,1.6558509120758196,1.3874219740081486,0.9986910920469833,2.2,1.61,2007-01-31
Likhovtseva E.,Dulko G.,-2.1825247827032337,0.1071532066938841,1.8749498069262247,1.2863979286527134,1.8,1.9,2007-01-31
Stosur S.,Zvonareva V.,1.6180060437179467,2.726678470378358,0.9430124831901455,0.8340714293608856,3.0,1.33,2007-01-31
Kirilenko M.,Peer S.,0.23638670397739864,2.9392417450621426,1.119204667833632,0.8464978612684873,3.5,1.25,2007-01-31
Sugiyama A.,Vesnina E.,-1.5633002801790084,0.3955881511450799,1.376459501139878,0.8907015533012275,1.66,2.1,2007-01-31
Hingis M.,Pratt N.,3.4979486988870416,1.7057385873353237,0.7549561618795853,1.03037295810376,1.04,9,2007-01-31
Jankovic J.,Zheng J.,4.4146795545890205,0.28491499318104085,0.7941847662737964,1.2830220331749447,1.19,4,2007-02-01
Vinci R.,Bremond S.,0.23002139353196246,-0.29679384566760253,1.1413279793367332,1.0698837650347284,1.83,1.83,2007-02-01
Dementieva E.,Likhovtseva E.,1.5378676167443897,-0.2561798427858713,1.093683693344311,1.3834633776502743,1.25,3.5,2007-02-01
Ivanovic A.,Santangelo M.,1.7891562912746355,1.4820141454778444,0.8833648680999351,1.1544156277045647,1.16,4.5,2007-02-01
Sugiyama A.,Kirilenko M.,-0.303815993217514,1.3684955176603752,1.0765633525438354,0.9045298562167213,1.83,1.83,2007-02-01
Stosur S.,Li N.,2.1274825224551863,2.583171412504509,0.8392326827932248,0.8426988622776619,2.75,1.39,2007-02-01
Sharapova M.,Schiavone F.,4.8846386801024755,1.0907863995296108,0.9512502447064756,1.5596988232906885,1.08,7,2007-02-01
Sharapova M.,Sugiyama A.,4.924167738974435,0.517625030647557,0.9335340090455955,0.9343173479983,1.1,6.5,2007-02-02
Ivanovic A.,Jankovic J.,2.0926396714903546,4.437681398949723,0.8241412981082044,0.7826360935926637,2.62,1.44,2007-02-02
Hingis M.,Stosur S.,3.455706192272055,2.5288784671477464,0.7410893062842434,0.7731258941702176,1.19,4.33,2007-02-02
Dementieva E.,Vinci R.,1.7528828988992078,0.6451119152727058,1.000838375653678,1.0195123892604832,1.22,4,2007-02-02
Ivanovic A.,Sharapova M.,2.7084970066780456,4.881676485087471,0.7545888262615956,0.9261944277601037,3.5,1.28,2007-02-03
Hingis M.,Dementieva E.,3.524406278131158,1.997934472701111,0.7016869994497541,0.9399527081698617,1.53,2.37,2007-02-03
Hingis M.,Ivanovic A.,3.589811756094805,3.2006774014155086,0.6820271496419925,0.7080515288338293,1.53,2.37,2007-02-04
Safina D.,Krajicek M.,2.9026463475256756,-2.531006376894256,0.7712970213615767,1.7199721556566503,1.16,4.5,2007-02-05
Loit E.,Daniilidou E.,0.6330602043395538,1.2637199028458583,1.0979345885209375,1.1241685205428387,1.72,2,2007-02-05
Molik A.,Bondarenko K.,1.6409998474497618,0.0,0.9623069012036541,2.5,1.25,3.75,2007-02-05
Mirza S.,Castano C.,1.688077229688204,1.9372442071981504,0.9983320313395925,0.9045856641238823,1.36,2.87,2007-02-05
Rodionova A.,Tangphong M.,1.5117814488254004,0.0,1.555260045202162,2.5,1.16,4.5,2007-02-05
Muller M.,Radwanska A.,-0.8175543737353359,0.5215143065699281,1.4360219304628041,1.7466467685305347,2.75,1.39,2007-02-06
Srebotnik K.,Cohen Aloro S.,0.8706492456913675,-1.0806448366716483,0.9314632626130058,2.034746359175328,1.22,4,2007-02-06
Dechy N.,Garbin T.,-0.42922362473816067,2.1186616410364003,2.224687222511531,1.1107321411171924,1.83,1.83,2007-02-06
Pin C.,Szavay A.,2.10401283174414,0.0,1.1876355176293953,2.5,1.5,2.5,2007-02-06
Vaidisova N.,Rezai A.,3.6229818815461434,-1.2393615590675051,0.8459025407077013,1.9793551779297316,1.08,7,2007-02-06
Bychkova E.,Schnyder P.,-1.8694308703298927,1.8794591958425715,1.9184049098178424,1.075593828512217,5.5,1.12,2007-02-06
Nakamura A.,Lertcheewakarn N.,1.0570845961864,0.0,0.9175516840669558,2.5,1.16,4.5,2007-02-06
Obziler T.,Fedak Y.,-1.5630823860308698,-0.7126108938957504,1.8517593413278586,1.332471738610701,1.72,2,2007-02-06
Kudryavtseva A.,Yuan M.,1.1333722598641525,-1.663164419299473,1.6827381550940606,1.9323204010577213,1.9,1.8,2007-02-06
Dulko G.,Sun T.T.,-0.8127272451542226,-1.5099371128340358,1.1720821509226327,1.417001018191513,1.57,2.25,2007-02-06
Pratt N.,Kirilenko M.,1.5850393224073276,0.8800559588849498,0.9776693523830974,0.8367169498952082,3.5,1.25,2007-02-06
Oprandi R.,Savchuk O.,-1.8098649871345447,-0.879022535877812,1.7707380195390023,2.0685555711578445,1.53,2.37,2007-02-06
Bartoli M.,Llagostera Vives N.,-1.5552741977341777,0.0,1.119901512875172,2.5,1.2,4,2007-02-06
Bammer S.,Bardina V.,2.58266602311981,2.8982348076437185,0.939434058134254,1.0259773244088946,2.1,1.66,2007-02-06
Sucha M.,Klepac A.,-1.5303148491648952,-2.1686160676615285,1.9475439044731941,1.8925071111863345,1.8,1.9,2007-02-06
Tanasugarn T.,Chan Y.J.,-1.3245980758571951,-0.979739102613825,2.011963791162602,2.0415141395791654,2.0,1.72,2007-02-06
King V.,Kostanic J.,-1.4744739808487939,1.1526736456712363,1.8586659915137718,0.9612296058331804,1.9,1.8,2007-02-06
Chakvetadze A.,Poutchkova O.,3.835280453194404,0.9202278126081228,0.965474353215976,1.1484564337119105,1.14,5,2007-02-07
Medina Garrigues A.,Bremond S.,-0.07926206783481289,-0.6479416287528946,1.1953130396064486,0.9587342594144033,2.0,1.72,2007-02-07
Golovin T.,Cornet A.,0.94888439870446,-1.2678621645918435,1.1642129494318632,1.9681248438412793,1.04,9,2007-02-07
Safina D.,Pin C.,2.984760426338564,2.446006932267245,0.7606183229918605,1.106913504511455,1.14,5,2007-02-07
Henin J.,Loit E.,0.0,1.2857203011119231,2.5,0.9878762724490954,1.05,8.5,2007-02-07
Kuznetsova S.,Srebotnik K.,1.0103373979687202,1.190355822219897,1.0331747165372913,0.8725154431068763,1.39,2.75,2007-02-07
Santangelo M.,Kudryavtseva A.,1.1317618559821156,1.4681097591274228,1.03582772582526,1.5585913533653044,1.33,3,2007-02-07
Mirza S.,Tanasugarn T.,1.9662230379947456,-0.22388832027557853,0.9097006262840882,1.6625229903217016,1.28,3.25,2007-02-07
Peng S.,Oprandi R.,-1.1524097556691315,-0.8350425484090384,1.400139535279513,1.4151614726365964,1.4,2.75,2007-02-07
Chakvetadze A.,Medina Garrigues A.,3.903120388865191,0.3748532141041304,0.9432148317038401,1.0636674568331248,1.12,5.5,2007-02-08
Petrova N.,Muller M.,1.2428890439044307,0.03748023302004041,1.315711485426597,1.2080598319689566,1.04,9,2007-02-08
Golovin T.,Bychkova E.,1.2470066491056222,0.6318429642215271,1.0890434912244427,1.2702728344208714,1.14,5,2007-02-08
Mauresmo A.,Dechy N.,2.2209532183630945,1.93063270001651,1.0289149840578793,1.4351999833815616,1.1,6.5,2007-02-08
Safarova L.,Vaidisova N.,2.952431832032133,3.678883823178127,1.001150190815618,0.8419745292078209,5.0,1.14,2007-02-08
Dulko G.,Molik A.,-0.4858950839046307,1.4687284371751532,1.0723460567869836,0.9386061017934123,3.0,1.36,2007-02-08
Obziler T.,Nakamura A.,-0.3066529182579083,1.2159255320941478,1.3567919358055425,0.8870816482140006,2.0,1.72,2007-02-08
Pratt N.,King V.,1.9348742865408177,0.4351849293559289,0.8869531143641726,1.2087279450734452,2.5,1.5,2007-02-08
Sucha M.,Bartoli M.,-0.6770318223419776,-1.3774796491069505,1.6161468024215602,1.010374687949807,3.75,1.25,2007-02-08
Petrova N.,Safina D.,1.7809691145776265,3.166135401454329,1.1439086562870773,0.7371006280092668,1.28,3.5,2007-02-09
Safarova L.,Kuznetsova S.,3.4847565912438387,1.4158770688322737,0.8846395184020355,0.9197107452581527,2.37,1.53,2007-02-09
Henin J.,Golovin T.,2.186942759986901,1.6526581930390416,1.7952799522328067,1.0156379114142737,1.25,3.75,2007-02-09
Mauresmo A.,Chakvetadze A.,2.742606708717227,3.898303788783317,0.9537277439040919,0.9334658126858304,1.39,2.75,2007-02-09
Bammer S.,Sucha M.,2.894331029147587,0.0413629937515316,0.8429616878890587,1.366286039311932,1.72,2,2007-02-09
Peng S.,Obziler T.,-0.37817876317240545,0.7908230672819229,1.1702711774557006,1.0954200046766724,1.4,2.75,2007-02-09
Dulko G.,Pratt N.,0.4428516555502133,2.0635871330196838,0.9251898927053525,0.8445257937873262,2.25,1.57,2007-02-09
Mirza S.,Santangelo M.,1.861117573928677,1.443333271035571,0.8850503804865293,0.9643197497436515,1.61,2.2,2007-02-09
Safarova L.,Henin J.,3.6944425662124964,3.093936154874021,0.8487778294620837,1.5490083738093963,4.0,1.19,2007-02-10
Petrova N.,Mauresmo A.,2.681351229815831,3.2753885060770385,0.9655576374911764,0.8797439840105703,2.2,1.61,2007-02-10
Bammer S.,Peng S.,2.843120004826372,0.3083872830511913,0.8104740662252101,0.9857309544279391,2.5,1.5,2007-02-10
Dulko G.,Mirza S.,1.1826318035207946,2.052560020943501,0.8398809041634941,0.8205088748765672,2.5,1.5,2007-02-10
Petrova N.,Safarova L.,3.20361755023876,3.8446390277201066,0.8782307843325399,0.8235076126474773,1.66,2.1,2007-02-11
Bammer S.,Dulko G.,2.872527755876336,1.6641040196277894,0.7894152668587534,0.7830666937742061,1.9,1.8,2007-02-11
Chakvetadze A.,Daniilidou E.,3.2858747127788233,0.28039389715182045,0.7925253097358352,1.0167618589475615,1.14,5,2007-02-12
Krajicek M.,Muller M.,-2.6745309672377533,0.09450247941869029,1.672958281946972,1.1840801923328892,1.57,2.25,2007-02-12
Safina D.,Vesnina E.,2.826061519850193,0.04342042290854943,0.6829975029867011,0.799622981336781,1.22,4,2007-02-12
Schnyder P.,Flipkens K.,0.8207989558696405,-1.8551623151304255,0.9340499647176906,1.8638151258028175,1.12,5.5,2007-02-12
Razzano V.,Groenefeld A.L.,1.4620859910362674,-1.049996831977302,0.9754826122086214,1.4494554218041231,1.61,2.2,2007-02-13
Bammer S.,Maes C.,3.034760735055601,0.0,0.758538544535052,2.5,1.33,3.25,2007-02-13
Dechy N.,Schruff J.,1.354466676718071,0.2588750987052194,1.2610545755554086,1.3520905528848715,1.39,2.75,2007-02-13
Poutchkova O.,Bremond S.,0.9729352886929157,-0.7891768683634662,1.0696080202365321,0.8707419192179231,1.66,2.1,2007-02-13
Zvonareva V.,Osterloh L.,2.472152396753552,-1.161490301655561,0.7218738755856603,1.8987123464242073,1.11,6,2007-02-13
Likhovtseva E.,Dushevina V.,0.31866569795378297,-2.7641825684638697,1.0833139223257247,1.65542714497388,2.0,1.72,2007-02-13
Golovin T.,Srebotnik K.,1.3838876122548085,0.7922623417283798,0.9262564920175053,0.8019430517499435,1.39,2.75,2007-02-13
Tanasugarn T.,Chan C.W.,-0.2331505246137696,0.0,1.5486339376716833,2.5,1.44,2.62,2007-02-13
Savchuk O.,Koryttseva M.,-2.612635884839374,0.0,1.745626971403334,2.5,1.44,2.62,2007-02-13
Obziler T.,Kudryavtseva A.,0.04738128960938122,0.3393443786061072,0.9847335770845583,1.2960421798786799,1.66,2.1,2007-02-13
Sema Y.,Fedak Y.,0.0,-1.1993426006166807,2.5,1.1858173759096386,2.75,1.4,2007-02-13
Beygelzimer Y.,Luangnam N.,-1.488468233134278,0.0,1.980041951970185,2.5,1.53,2.37,2007-02-13
Kostanic J.,Ferguson S.,0.2635670733831724,0.03381799794250317,0.8760987700989732,1.1788111804428238,1.33,3.25,2007-02-13
Hsieh S.W.,Kloesel S.,0.0,-1.3348169205048053,2.5,2.025679626246272,2.37,1.53,2007-02-13
Bardina V.,Barrois K.,2.393214612096389,0.0,0.9005825126722669,2.5,1.39,2.75,2007-02-13
Amanmuradova A.,Gajdosova J.,0.0,-1.4045530264032187,2.5,2.0054007467108237,2.75,1.4,2007-02-13
Poutchek T.,Yuan M.,0.0,-2.251993822947136,2.5,1.7339887762782118,2.1,1.66,2007-02-13
Cibulkova D.,Iyer T.,-1.3622848935928231,0.0,1.953809162185409,2.5,1.2,4.33,2007-02-13
Shvedova Y.,Uberoi S.,0.0,0.0,2.5,2.5,1.39,2.75,2007-02-13
Ivanovic A.,Yakimova A.,3.1203535554659414,1.6285914483685573,0.6573915390951822,1.4093286184526963,1.08,6.5,2007-02-14
Chakvetadze A.,Bammer S.,3.420500985876905,3.1374378926092663,0.7719665885741454,0.7507259623886687,1.12,5.5,2007-02-14
Golovin T.,Schnyder P.,1.6900399544002234,0.9850674894340095,0.8578908141511755,0.9129209081184875,1.57,2.25,2007-02-14
Clijsters K.,Poutchkova O.,4.525342186291752,1.2367000545861828,0.8597128993245083,0.9922196903184994,1.02,11,2007-02-14
Safina D.,Krajicek M.,2.881061655854615,-1.0445109719145655,0.671093809149576,1.2007793620511282,1.25,3.75,2007-02-14
Molik A.,Brianti A.,1.0590066124223698,-0.5029124649559726,0.8398705645182035,2.1980237103135045,1.36,3,2007-02-14
Czink M.,Chan Y.J.,-1.4831127914706108,-1.9805989862939737,2.0652350488910725,1.7654614509911122,2.1,1.66,2007-02-14
Kostanic J.,Cibulkova D.,0.47465680940370564,-0.21873044350570395,0.8209410378287645,1.6047441960377895,1.4,2.75,2007-02-14
Santangelo M.,Sun S.N.,0.8959168432068241,0.0,0.9032283158211135,2.5,1.12,5.5,2007-02-14
Mirza S.,Sucha M.,1.743484712000255,-0.09884194018243483,0.7338790236127134,1.2868813295187183,1.28,3.5,2007-02-14
Obziler T.,Bardina V.,0.47813653899979186,2.5330625718615742,0.9129969441874078,0.8824223259954305,1.83,1.83,2007-02-14
Shvedova Y.,Tanasugarn T.,1.3095921546231177,0.4051459011933004,2.129850790207985,1.369771995253875,2.25,1.57,2007-02-14
Petrova N.,Zvonareva V.,3.6178846760422774,2.6558336215994323,0.8257603920789865,0.7035553895255744,1.25,3.75,2007-02-15
Likhovtseva E.,Dementieva E.,0.4444968293323373,1.825266379110506,1.0452943610770122,0.8682159824452594,4.33,1.19,2007-02-15
Mauresmo A.,Razzano V.,3.054006989134602,1.6186550843432466,0.7850044883701985,0.9503400762356781,1.04,9,2007-02-15
Ivanovic A.,Dechy N.,3.2379501791020786,1.731078861078729,0.6431123192603974,1.145397960531935,1.25,3.75,2007-02-15
Czink M.,Hsieh S.W.,-0.5239872469808458,1.0274223472653672,1.7325376512387882,2.1324571815591846,1.66,2.1,2007-02-15
Santangelo M.,Amanmuradova A.,1.118731169137268,1.0129729971009451,0.8718017713302898,2.1334827348075374,1.19,4,2007-02-15
Savchuk O.,Molik A.,-1.3152804997044365,1.1765246388346113,1.4449868174772948,0.8189819278016327,4.5,1.16,2007-02-15
Mirza S.,Poutchek T.,1.8516560789948677,0.7682893899555882,0.7181096723551175,2.1612162054959025,1.19,4,2007-02-15
Chakvetadze A.,Petrova N.,3.590423975605868,3.850342116440978,0.7470932836513748,0.7867306203113744,2.0,1.72,2007-02-16
Mauresmo A.,Safina D.,3.183985994643273,2.9592371288358064,0.7606728492076564,0.6673401726743906,1.33,3.25,2007-02-16
Clijsters K.,Ivanovic A.,4.534284514960893,3.3330982612458455,0.8578422225299699,0.6260041895428183,1.19,4.33,2007-02-16
Golovin T.,Likhovtseva E.,1.9512971660413652,1.0854746592134006,0.8143854858089912,0.8940077167913313,1.19,4.33,2007-02-16
Obziler T.,Czink M.,1.2030214648596511,0.5788709230569554,0.8145801322499585,1.516598818830242,1.5,2.5,2007-02-16
Santangelo M.,Sema Y.,1.372272085044535,1.2625427195908197,0.842773392262193,1.9931667642155244,1.2,4,2007-02-16
Shvedova Y.,Mirza S.,2.2697123823636036,2.037414478488711,1.8097962408697943,0.6977453490274304,4.5,1.16,2007-02-16
Savchuk O.,Kostanic J.,0.21892252923216732,0.6349085438509736,1.083276091075843,0.7868654892533739,2.75,1.4,2007-02-16
Mauresmo A.,Chakvetadze A.,3.4371634868222407,3.931634330291652,0.7113190278601078,0.7257962576839088,1.36,3,2007-02-17
Clijsters K.,Golovin T.,4.722298237737398,2.178599449002482,0.8261494578614657,0.7801142343841829,1.14,5,2007-02-17
Santangelo M.,Savchuk O.,1.5732612464165234,0.7696399033687673,0.8052622977072976,0.9498470804473522,1.39,2.75,2007-02-17
Shvedova Y.,Obziler T.,3.318335243907896,1.425437450098981,1.5186011112341657,0.7856002679076167,2.2,1.61,2007-02-17
Mauresmo A.,Clijsters K.,3.676873710628799,4.772462850127517,0.6774288034100182,0.812078125243313,2.25,1.57,2007-02-18
Shvedova Y.,Santangelo M.,3.652646178262587,1.7592196103839508,1.4069785366111858,0.7649086522615691,2.87,1.36,2007-02-18
Martinez Granados C.,Zahlavova S.,0.0,-2.537553810154534,2.5,1.7849312530356334,2.1,1.66,2007-02-19
Loit E.,Parra Santonja A.,0.8923333505359143,0.0,0.9245662621475705,2.5,1.2,4,2007-02-19
Vierin N.,Yakimova A.,0.0,1.263827963509641,2.5,1.2634207754811015,3.25,1.28,2007-02-19
Suarez P.,Gubacsi Z.,0.8948830790812822,0.0,1.3724650577356383,2.5,1.28,3.25,2007-02-19
Kirilenko M.,Niculescu M.,0.7157634682121059,0.0,0.7756566511218471,2.5,1.07,7,2007-02-19
Daniilidou E.,Li N.,0.34403310251798064,2.0151319992467642,0.9980755313549858,0.7628011837738525,3.5,1.25,2007-02-19
Molik A.,Groenefeld A.L.,0.7222992486262316,-1.3123592183443227,0.7700123492184846,1.358630242853653,1.33,3,2007-02-19
Schnyder P.,Schiavone F.,0.827427938953776,0.8124315814475968,0.8599317364676967,1.5354859049876115,1.5,2.5,2007-02-19
Sugiyama A.,Sfar S.,0.22499898176661656,0.0,0.8888150597145029,2.5,1.12,5.5,2007-02-19
Pratt N.,Osterloh L.,1.5390384641940837,-1.3470171439533825,0.7797036438215171,1.7943845189612044,1.57,2.25,2007-02-19
Mattek B.,Raymond L.,-1.8191663748255018,0.0,1.9038182731489184,2.5,1.72,2,2007-02-19
Perry S.,Fedossova Y.,-1.1717729444413787,1.6264677377688224,1.892654413446647,1.3304331072204951,1.5,2.5,2007-02-19
Wozniacki C.,Foretz S.,0.0,-1.1598338725968287,2.5,1.9831999490711176,1.5,2.5,2007-02-19
Craybas J.,Liggan K.,2.1013307405067687,0.0,0.9844069304716173,2.5,1.16,4.5,2007-02-19
Olaru I.,Albanese L.,0.0,0.0,2.5,2.5,1.44,2.62,2007-02-19
Pennetta F.,Malek T.,-2.4439895320696716,0.0,1.7421577738606715,2.5,1.22,4,2007-02-20
Parmentier P.,Abramovic I.,0.0,0.0,2.5,2.5,1.72,2,2007-02-20
Vinci R.,Bohmova K.,0.3042120096262799,0.0,0.9490289160593415,2.5,1.28,3.25,2007-02-20
Cornet A.,Nagy K.,-1.5450867026656652,0.0,1.8186914781831351,2.5,1.57,2.25,2007-02-20
Arn G.,Ditty J.,0.0,0.0,2.5,2.5,1.72,2,2007-02-20
Zakopalova K.,Llagostera Vives N.,-0.8827493987171222,-2.610760435698302,2.057379598748796,1.751598162493795,1.83,1.83,2007-02-20
Dominguez Lino L.,Errani S.,-0.0012186158808220925,0.0,1.6238549935899753,2.5,1.22,3.75,2007-02-20
Garbin T.,Woerle K.,1.330357549840541,0.0,0.9971472411964857,2.5,1.1,6,2007-02-20
Zahlavova Strycova B.,Marrero M.,0.0,0.0,2.5,2.5,1.53,2.37,2007-02-20
Cravero J.,Tatishvili A.,-2.214931331700319,0.0,1.8357346922136437,2.5,1.57,2.25,2007-02-20
Sromova H.,Cabeza Candela E.,0.0,0.0,2.5,2.5,1.72,2,2007-02-20
Hantuchova D.,Vesnina E.,0.9172738207328935,-0.05776214109001715,0.9272436730868966,0.7857783207915255,1.44,2.62,2007-02-20
Shaughnessy M.,Gagliardi E.,-2.190314401024739,-1.1772898596871642,1.7678730382178072,1.9985940219861373,2.2,1.61,2007-02-20
Paszek T.,Srebotnik K.,0.5532927515973256,0.6045893969469905,1.5168834275927476,0.7660896819559709,2.62,1.44,2007-02-20
Medina Garrigues A.,Kremer A.,0.233131754024083,0.9849150048622147,1.036736740328058,1.7890002664724098,1.44,2.62,2007-02-20
Dushevina V.,Likhovtseva E.,-2.87136647581872,0.8239866053794209,1.5868263226974482,0.836121217874223,2.2,1.61,2007-02-20
Jankovic J.,Rezai A.,4.026135196153832,-1.3123396067651676,0.6791964047085361,1.898046950872648,1.07,7,2007-02-20
Santangelo M.,Muller M.,1.6559390540947696,-0.9065532597422336,0.7408759225694476,1.116913641526293,1.53,2.37,2007-02-20
Spears A.,King V.,0.0,0.003060695530326879,2.5,1.0972890576706427,2.5,1.5,2007-02-20
Williams V.,Morigami A.,0.0,0.8790976186479122,2.5,1.8816575092917918,1.14,5,2007-02-20
Granville L.,Bartoli M.,1.2137811573567567,-1.6270114166828353,1.2429152237250856,0.9702562385484952,2.37,1.53,2007-02-20
Gajdosova J.,Birnerova E.,-2.3138977577744906,0.903073568910421,1.7942524027020683,1.1832545334453277,1.9,1.8,2007-02-20
Peer S.,Laine E.,2.4802940869659538,-0.7576043504470426,0.7061417208857274,1.5573475596327278,1.1,6,2007-02-20
Pin C.,Lepchenko V.,2.1169475157793416,-2.423985409647555,0.9559673733030246,1.8917085433730554,1.5,2.5,2007-02-20
Stosur S.,Wozniak A.,2.1313204590686494,-0.36613563627251733,0.7150434794310435,2.2592640631728997,1.18,4.33,2007-02-20
Sequera M.,Jidkova A.,0.7016962817911855,0.0,1.4727300128608383,2.5,1.83,1.83,2007-02-20
Arvidsson S.,Bychkova E.,-1.625775155024152,0.3234968785187738,1.8696076212128228,1.1232572616392127,2.1,1.66,2007-02-20
Tu M.,Craybas J.,-0.8368911289281968,2.3058991817089227,1.543100957814649,0.9518836976544551,2.5,1.5,2007-02-20
Loit E.,Suarez P.,1.1744447949001584,1.0889934675744726,0.8858636410825244,1.2545370745642856,1.72,2,2007-02-21
Zakopalova K.,Parmentier P.,-0.13934279622719503,1.3095921546231177,1.7346888579729676,2.129850790207985,1.53,2.37,2007-02-21
Vierin N.,Martinez Granados C.,2.1975745655552132,0.6963926117012798,1.8400417392296633,2.1837048295387964,2.2,1.61,2007-02-21
Vinci R.,Cornet A.,0.5841714074476392,-0.433926824301029,0.8976693789683291,1.4666516033812387,1.66,2.1,2007-02-21
Schnyder P.,Molik A.,1.053336772278484,0.8690005271569382,0.7952501795586663,0.7453421079965569,1.28,3.5,2007-02-21
Daniilidou E.,Sugiyama A.,1.1896208494713314,0.5081906399680253,0.8448786972194565,0.8288547117559931,1.72,2,2007-02-21
Hantuchova D.,Kirilenko M.,1.2532890609437548,0.9161893101678033,0.8561124496120144,0.7450455607248725,1.36,3,2007-02-21
Kuznetsova S.,Shaughnessy M.,1.1282764358812687,-1.1051388721948125,0.8855012365719231,1.4351394169580594,1.12,5.5,2007-02-21
Jankovic J.,Santangelo M.,4.011425214810961,1.7626309794873147,0.679410008750957,0.722377048729942,1.06,8,2007-02-21
